CDIVLS,URBRURS,WKTIME,MILEBIN,AVGDIST,NRAW,NWTD,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PAC-CA,URB,WEEKDAY,5-10,7.12685272955,12786.0,3127661662.35,10960246.3347,4068480.91721,3004600.81045,1454466.15941,26015901.3042,70070044.6655,163461600.202,303583235.474,220087590.515,173559415.917,164732093.897,173787574.506,183755801.25,180584479.925,212052398.677,258220866.895,292139885.731,265026643.144,145064917.81,95568792.701,76438101.5863,55322333.6856,33845778.2296,14856412.0123
PAC-CA,URB,WEEKDAY,10-20,14.0975188315,9585.0,2479955156.82,3921795.49051,3834405.52713,3069096.75535,1430475.36002,32428312.2609,81092107.199,212688610.842,261944906.762,179038250.061,114286903.876,97715708.9943,116004720.539,113669578.235,122969955.224,160156309.06,211175669.452,259342934.518,201141460.403,102496892.043,68439204.1679,51465088.1667,39149966.2545,30983836.8457,11508968.7807
PAC-CA,URB,WEEKDAY,20-30,24.2815631483,3278.0,924478361.951,2149109.02563,1931074.18361,473608.466617,995632.176124,22659157.5992,50754365.5046,92772140.2073,103065109.413,55500266.9935,29315477.7676,29876368.1963,29854712.4279,36043876.2405,35914583.0628,49668660.8847,86615778.8064,106634610.819,78748219.1547,35695164.2736,27036154.0649,18960678.7913,13701612.7135,11244128.1341,4867873.04452
PAC-CA,URB,WEEKDAY,30-50,38.0292245093,2089.0,554505942.47,2004113.49713,3639786.40176,418843.213819,636058.116365,17793465.7679,33988513.7403,53002886.8306,42218996.7021,33147982.4301,20096420.9796,25512984.9856,18850055.6923,22011288.8574,29524784.8363,36472317.2855,44701660.6269,62275030.3166,49587753.4685,20114426.1087,11900034.5384,8861224.00577,8991846.92135,5837068.71139,2918398.43599
PAC-CA,URB,WEEKDAY,50-100,68.9430938362,1087.0,237027324.777,723387.000025,344050.482454,338474.854953,608750.953627,8321270.10938,14538748.893,17265343.253,17314420.9322,15227168.5304,12200648.5417,12720328.4371,14691992.6364,15218692.2532,16728927.8668,13470173.7305,18675407.8551,21076140.6479,16569795.4427,7092996.17243,5645230.62211,2366202.18944,1704288.61957,3327993.32475,856891.428122
PAC-CA,URB,WEEKDAY,100-300,150.407452333,493.0,78524403.9594,1824.75905866,156516.152656,0.0,79180.5436472,2416296.95251,3621702.47985,3573246.90105,4619829.66716,4663786.54566,8019859.97254,7489633.22579,7288198.10457,6143570.29503,4757746.48522,5282076.32657,5517548.34713,7106280.19159,2795273.32331,1656847.94215,797857.490166,1311528.91537,604752.238203,573184.923265,47662.1769145
PAC-CA,URB,WEEKEND,0-2,1.08264925709,8884.0,2012413111.03,4839705.03166,4615231.3087,1873539.2717,682428.391754,3290929.18875,8192035.69097,27446037.1136,59099069.7361,109351412.165,141728387.421,178069217.959,172654797.972,178086891.011,157863168.197,134932096.756,130872872.509,128055168.92,126598189.857,154370825.481,109665746.011,77132096.5787,58521766.9421,29305371.2189,15166126.2973
PAC-CA,URB,WEEKEND,2-5,3.23793122172,7735.0,1827041671.18,4637985.73807,5134633.80424,484283.26533,206154.119424,4949014.74191,10831816.876,23014976.0176,49799402.217,90647373.9485,131163038.108,149140046.986,159286090.442,153568667.275,149128574.811,131355396.375,116791001.795,108657308.419,118311422.33,145494772.89,100887317.364,67129866.562,55254861.3986,35387208.5565,15780457.1396
PAC-CA,URB,WEEKEND,5-10,7.06052637588,4379.0,1052355326.24,6448632.45356,1423398.42879,1377825.21852,1426127.37779,3980719.86518,8670146.69119,15769411.3862,35202222.1314,50430862.507,71932809.7846,77558446.9874,78341375.4534,86279857.2741,75275940.1937,80662845.5167,69089875.1585,69509589.8305,69299101.1693,81963579.1116,58978216.7511,44222782.6225,30511326.6478,22775080.3363,11225153.3431
PAC-CA,URB,WEEKEND,10-20,14.0483954451,2898.0,760868825.193,5653823.63167,3609897.5492,2787176.81013,378436.629595,5153248.79473,10586372.7369,17788229.1973,23446344.2918,37706352.7469,40998459.3513,46062565.7806,41609848.6153,61259077.1284,47127311.3038,50890378.073,50125306.2366,58202447.8721,55013359.2534,63087035.4439,43473966.1402,32854270.4576,27023098.302,26272717.9935,9759100.85335
PAC-CA,URB,WEEKEND,20-30,24.2312087287,1054.0,295893183.6,1745990.944,975263.905867,152576.696454,931402.405625,2405764.61792,6610646.50719,10640742.5487,14289369.1739,10839424.6913,19233321.7565,15353929.0578,16915639.0224,21682852.848,16404211.3978,19039496.1748,22793515.865,22114017.5854,20624644.1472,20839101.1843,15150270.0334,11216605.1029,11766178.0948,7702389.50667,6465830.33197
PAC-CA,URB,WEEKEND,30-50,37.6849057279,838.0,234822249.999,458990.944826,1292360.9626,612281.547919,89276.2259501,3381645.10795,6120993.45294,8301882.43831,7575894.95238,12066265.9398,9104346.9545,11130296.9643,15911627.0466,18429231.1179,15918463.753,18273779.4359,22428532.6901,15166130.3327,16145224.8139,17532204.3486,8242814.6565,8407497.53711,6450937.9717,8762919.19989,3018651.60348
PAC-CA,URB,WEEKEND,50-100,71.4161581818,550.0,145061337.149,578142.248492,627147.307433,0.0,0.0,4959420.97915,2394323.6663,3513865.35954,3572642.89079,7487230.26052,12422195.1314,10912636.9208,8687516.6526,9786644.18573,8606641.81227,5370677.79583,10581336.506,12314169.8352,11465669.4697,11201619.3374,8393951.82043,5662288.22647,3619152.35425,2171797.97629,732266.412489
PAC-CA,URB,WEEKEND,100-300,147.769465704,277.0,50413928.7153,189680.734114,89131.9815576,0.0,246236.319269,667444.469083,1405437.37156,1741360.05251,4048041.27829,2557313.76141,3092006.54165,5363091.65044,3516009.34199,2469823.85004,3801119.42826,2358427.42264,4158629.09155,2146507.92023,3142535.77477,3498199.77254,3205291.01739,1836755.63513,493948.544959,379589.440291,7347.31564972
PAC-NL,RUR,WEEKDAY,0-2,0.861896551724,174.0,184348271.167,115046.422369,819.191101083,5083.43012264,148563.501872,394161.726925,1528820.37578,4825986.15826,12011663.9453,11106266.0089,11495472.8363,13124619.6421,18476457.0798,20712690.8963,15132201.994,12385693.9114,16219003.8432,16381340.0602,11365900.6992,8149407.30929,4793191.96029,3547807.7468,1394254.6249,667521.820573,366295.981967
PAC-NL,RUR,WEEKDAY,2-5,3.27466906475,139.0,198120130.756,116598.381474,177867.881389,103941.631663,47105.2632698,665219.614725,1612476.34992,6614406.32961,18052224.0416,10222061.5712,14161954.7903,12678376.9263,13968922.2053,15399971.4451,13000453.6572,15563308.7715,18475318.9663,17001907.72,15854712.0767,11357909.1514,5615406.57909,3998581.64677,1909152.3402,1093400.7227,428852.692169
PAC-NL,RUR,WEEKDAY,5-10,7.07604371585,183.0,203665352.483,230049.704489,201791.274724,56292.3746155,30538.4052726,1423075.27691,3529904.43823,9318296.49137,22528920.3209,12709652.8694,12962018.2663,11401677.3963,13955363.3155,13118646.1292,12225145.3427,13679722.3487,16676216.972,20608711.5277,15920706.6632,9240828.26088,6488332.21176,3233597.22039,2747810.81754,910412.277324,467642.577598
PAC-NL,RUR,WEEKDAY,10-20,14.0210970149,134.0,152516523.349,600469.811021,58492.6686744,133809.698416,114967.50411,1744351.82712,5770742.50106,10266796.2209,15487260.5913,9797706.98778,7600922.90581,8148658.86058,8061398.87297,7972389.54183,7829158.93,11209326.9222,13711490.1129,14592985.9386,13018767.0527,5736481.67322,3631577.08357,3195197.67527,1800538.16127,1136106.69681,896925.110994
PAC-NL,RUR,WEEKDAY,20-30,23.3824883721,43.0,71515552.7201,462626.575831,49581.1338739,189212.894912,172180.179179,1432611.10207,3396345.85876,6905410.21771,6367851.32851,3766222.55605,3622666.75404,3507487.59546,3077041.41104,3578563.84608,4490258.7417,4129234.10684,6727053.08822,7345295.1407,6320445.37983,2035524.96616,1193727.86794,791693.179549,681457.07524,450407.9971,822653.723342
PAC-NL,RUR,WEEKDAY,30-50,39.6481785714,28.0,46916785.0064,41565.8758925,13113.8250198,23217.6099665,400065.154514,1606006.4053,4084525.33225,5039129.21002,3799130.04283,2498296.04204,2435924.13571,1715805.0969,1906548.03429,1934804.6466,2748387.56822,2917409.79176,3194109.50795,5493680.47765,3087354.09399,1379796.57512,756260.466107,628684.023566,758223.887417,379803.575197,74943.6280845
PAC-NL,RUR,WEEKDAY,50-100,61.98,20.0,21855731.0647,16307.6559062,47173.7058713,28046.2971238,40593.9885288,788680.613323,1037898.92872,2009174.01833,1071907.64152,1169321.55659,1401285.16858,755972.421374,2055722.23024,1068609.58289,1243067.31169,1476276.48818,1948632.74591,2805145.77549,1452947.18377,732077.636606,325036.911616,87779.733941,83312.5170755,127275.461453,83485.4899707
PAC-NL,RUR,WEEKDAY,100-300,154.552333333,9.0,9898717.91984,0.0,354772.708711,0.0,25503.7309422,356937.651645,287954.865531,829983.272997,583203.117429,653400.235589,893549.499648,522291.007683,763057.722344,1060003.93258,1060206.92165,681308.519357,631994.674471,266455.373333,645577.585087,168475.232209,24357.9452533,56002.7246709,16881.3554733,16799.8432339,0.0
PAC-NL,RUR,WEEKEND,0-2,0.967215189873,79.0,100210137.38,9637.88742416,259458.071209,1282.51111501,0.0,229013.156724,570514.017788,1026015.58226,2510949.84878,5306487.82615,8726518.45105,9063756.27867,10901983.4576,9062957.38384,8803050.53895,8270030.20672,6659040.28293,5044992.38064,4768618.2402,7164723.01492,5550173.01024,2951975.93166,1423048.69674,1161052.70772,744857.896642
PAC-NL,RUR,WEEKEND,2-5,3.37157446809,47.0,58876663.8141,377196.621952,83407.0873222,0.0,80042.6611897,117316.017165,213927.174029,1150098.88727,2073497.91633,3915884.03711,4740360.22308,4197795.77396,4365244.03374,5387927.89085,4418034.02752,3554679.91607,3892929.93601,3224436.55879,4293447.75341,4343358.26601,3578447.47256,2061710.26087,1830134.02804,580449.47548,396337.795338
PAC-NL,RUR,WEEKEND,5-10,6.84944444444,54.0,71190168.6776,262935.965272,100157.232,6250.44036664,2303.38035071,40991.4888663,744325.277647,1124506.09543,2528419.86877,4807834.1453,5709105.38063,5131769.27318,6852365.17742,6576962.80823,4885485.31985,4011271.82843,5302195.39572,4058644.05941,4578453.85151,4780122.3272,3750509.2409,2039261.40622,1854640.15191,1049671.34808,991987.214883
PAC-NL,RUR,WEEKEND,10-20,13.9178684211,38.0,67321705.0248,375780.445251,83364.79749,64741.2788808,250624.11679,515459.300258,756356.142392,1142100.0505,2165635.61437,4114994.57235,4869662.12018,5281345.99627,4440727.87798,5607894.2484,5357422.14413,5080359.62353,4447345.70272,3842905.87586,3728461.15884,4854723.43817,2887917.20126,2389736.79937,2904963.01301,1595127.04337,564056.463443
PAC-NL,RUR,WEEKEND,20-30,24.2718,25.0,48250156.3578,18571.1734349,32323.499172,7594.08256889,27682.645027,479671.938025,349824.753114,1404902.77328,1787198.32455,2022181.28415,2825236.21852,3638261.88193,3854956.05725,2321089.85771,2963764.98764,3526824.41129,2687375.51342,5209771.09279,3610980.49765,3779820.80894,1824189.90446,2737463.84287,1689385.17582,1094821.69117,356263.943004
PAC-NL,RUR,WEEKEND,30-50,38.6741428571,14.0,20691890.8025,11982.7180049,49483.3856396,3036.95189278,0.0,103277.451435,837266.128327,429538.990526,831147.626167,1403845.26312,1091259.41357,1798435.99178,1626205.52864,1353069.5671,1576489.321,1306234.94381,1021974.6484,1447882.43283,935829.666395,2114106.67269,1579844.18232,612383.047461,281774.05398,190789.563112,86033.2542853
PAC-NL,RUR,WEEKEND,50-100,67.4619090909,11.0,22355608.8307,432008.459086,19412.6139436,0.0,0.0,155484.419765,176043.321097,389944.018778,1359891.21067,1632193.80593,2642042.68675,1822790.50766,1061439.09393,801572.383509,1698397.64986,1346797.70096,1464769.4145,1030315.50754,1119137.63862,1793146.05113,1626808.40846,452516.420136,1020851.9799,290725.672192,19319.8662873
PAC-NL,RUR,WEEKEND,100-300,130.63875,4.0,3128168.19374,12136.6973291,0.0,0.0,15140.8271606,6329.68025696,22772.344978,66807.6740934,83227.9328114,234442.10416,262208.702055,260879.139831,159919.029401,630856.966825,95047.1757411,296541.67995,248587.418338,301164.64562,89232.7543718,62294.3595072,129943.009782,135237.93466,9943.40113631,1320.95759742,4133.75813497
PAC-NL,URB,WEEKDAY,0-2,1.08542307692,1378.0,1787529109.4,2345525.12579,1042378.10374,315676.87717,1083845.9457,5516213.04051,17932608.3452,53626150.4325,144445923.869,128724900.075,107823206.552,118456901.587,142825355.52,150854819.932,132652060.962,135782147.189,150617334.644,137304861.354,132154334.688,87538837.9894,55594150.8432,41669575.846,23809746.3006,10821966.7204,4590587.45868
PAC-NL,URB,WEEKDAY,2-5,3.27381377744,1321.0,1619343142.97,2891103.11176,1332769.16135,482856.647564,359160.363652,5643287.32891,24207622.7673,61490263.896,137266073.465,108761759.579,96160742.4663,94359121.0723,115659247.166,119157082.386,106176215.541,123548095.391,123389923.531,145093680.962,129384834.32,84860222.3062,58558336.0579,40394719.0354,22729709.1915,13707003.7236,3729313.49857
PAC-NL,URB,WEEKDAY,5-10,6.94390121951,820.0,1020019748.15,3574449.19333,1326847.76313,979886.091535,474342.932764,8484528.04714,22851841.7362,53309493.8872,99007158.9642,71776845.7345,56602679.8372,53723838.1479,56677088.866,59928012.153,58893753.7426,69156340.3092,84213195.6881,95275155.959,86432753.5958,47309810.6203,31167711.3402,24928646.8763,18042192.2078,11038074.4187,4845100.03802
PAC-NL,URB,WEEKDAY,10-20,13.9795212569,541.0,778390724.219,1230945.33532,1203515.99383,963306.30799,448987.453827,10178368.5066,25452615.0916,66757191.7061,82217408.2944,56195255.283,35871562.287,30670313.2444,36410738.3896,35677800.496,38596936.82,50268725.648,66282320.4,81400719.7128,63132854.0772,32170997.0472,21481211.6867,16153496.6227,12288113.5581,9724986.81481,3612353.44098
PAC-NL,URB,WEEKDAY,20-30,23.3943363636,110.0,157536080.169,366219.725293,329065.416696,80705.4274459,169661.072419,3861242.20428,8648816.58905,15808871.1631,17562848.4206,9457543.70284,4995514.92589,5091093.66864,5087403.40936,6142070.17787,6120037.92569,8463806.68824,14759794.1018,18171110.6395,13419119.6641,6082647.78506,4607105.91998,3231001.5432,2334828.42619,1916059.84961,829511.722238
PAC-NL,URB,WEEKDAY,30-50,37.2979220779,77.0,124496508.037,449959.347578,817197.188186,94037.7975088,142806.43061,3994951.51326,7631029.62465,11900096.6823,9478920.34993,7442315.30259,4512006.17411,5728121.7333,4232174.86099,4941928.28291,6628842.59867,8188687.973,10036322.8331,13981858.8378,11133338.1221,4516048.64782,2671770.72792,1989503.37798,2018830.56027,1310526.3913,655232.679245
PAC-NL,URB,WEEKDAY,50-100,70.9801707317,41.0,63705971.9815,194425.144859,92470.6483359,90972.0836884,163614.347974,2236512.60857,3907587.99854,4640416.351,4653606.98738,4092614.945,3279175.40681,3418850.07466,3948775.40861,4090336.77103,4496243.67557,3620386.43041,5019400.23447,5664646.58393,4453473.56135,1906388.70793,1517271.91867,635965.5391,458062.643826,894466.702101,230307.207671
PAC-NL,URB,WEEKDAY,100-300,161.737777778,18.0,18945518.1549,440.258112524,37762.5230139,0.0,19103.824436,582977.972109,873805.169143,862114.331627,1114622.4921,1125227.93191,1934944.9986,1807017.62889,1758417.54339,1482254.13619,1147897.569,1274402.19721,1331214.33733,1714526.35862,674413.288409,399746.335981,192498.418361,316431.499304,145908.073546,138291.853517,11499.4140994
PAC-NL,URB,WEEKEND,0-2,1.05535420744,511.0,759300111.855,1826060.73859,1741364.94626,706901.863622,257485.876708,1241694.80284,3090922.82413,10355616.8145,22298567.8314,41259192.2768,53475292.8373,67186988.7814,65144083.3365,67193656.9701,59563079.0779,50910996.1558,49379417.273,48316274.403,47766544.1515,58245389.2853,41377793.0369,29102578.0138,22080746.7123,11057158.9514,5722304.89396
PAC-NL,URB,WEEKEND,2-5,3.23311422414,464.0,666750847.66,1692561.7905,1873805.88818,176731.753172,75232.7853505,1806067.05709,3952905.50715,8398962.65676,18173528.3682,33080369.4145,47865939.907,54426373.6927,58129016.704,56042530.7725,54422187.0985,47936138.1074,42621085.591,39652818.8905,43175939.7559,53096086.797,36817279.7763,24498015.6389,20164414.5593,12914019.2441,5758835.90411
PAC-NL,URB,WEEKEND,5-10,6.96585393258,267.0,317819023.102,1947534.27443,429876.760106,416113.316516,430700.922708,1202206.58104,2618447.85961,4762477.84061,10631329.1432,15230490.1743,21724235.878,23423219.5535,23659669.6897,26057149.3948,22733885.7693,24360770.667,20865648.78,20992405.6878,20928836.5691,24753601.7481,17811853.8147,13355604.5391,9214644.31922,6878241.22049,3390078.59867
PAC-NL,URB,WEEKEND,10-20,14.3935384615,156.0,228873365.76,1700700.04336,1085876.27036,838397.521862,113835.73919,1550124.48558,3184436.89536,5350793.39893,7052784.33699,11342270.281,12332553.3548,13855863.3455,12516462.4782,18427054.3115,14176144.4288,15308094.8104,15077957.1567,17507604.069,16548309.35,18976913.8382,13077198.8863,9882738.27266,8128690.85559,7902972.4911,2935589.13855
PAC-NL,URB,WEEKEND,20-30,24.699,45.0,77224403.949,455681.703478,254531.628297,39820.6011263,243084.327716,627874.344383,1725295.69632,2777100.13762,3729345.85325,2828953.68103,5019655.37204,4007182.61008,4414769.29286,5658952.21623,4281293.10733,4969069.33002,5948821.31167,5771480.79647,5382773.03839,5438743.6311,3954030.16306,2927393.03036,3070824.67759,2010226.90485,1687500.49375
PAC-NL,URB,WEEKEND,30-50,38.4878478261,46.0,63997427.245,125091.381237,352214.394841,166868.530629,24330.9514962,921618.74254,1668188.73924,2262558.66871,2064701.21989,3288487.25624,2481258.83231,3033402.37218,4336485.12554,5022621.90937,4338348.37154,4980255.78897,6112574.03867,4133310.7172,4400148.83762,4778150.16359,2246460.59424,2291342.54504,1758110.37288,2388207.60789,822690.083127
PAC-NL,URB,WEEKEND,50-100,70.0250625,16.0,23969085.5509,95528.8382627,103626.14712,0.0,0.0,819465.669271,395624.016171,580610.527054,590322.581985,1237146.06649,2052570.75169,1803140.19629,1435474.35839,1617087.75304,1422111.07355,887419.336431,1748398.05657,2034721.28459,1894520.05488,1850889.95789,1386967.42529,935603.335675,598007.533265,358855.174756,120995.41223
PAC-NL,URB,WEEKEND,100-300,135.977263158,19.0,25128162.724,94543.8785248,44426.6692473,0.0,122733.269492,332678.957101,700521.857172,867958.119423,2017693.1762,1274659.56275,1541170.1786,2673162.81691,1752508.82318,1231051.36189,1894618.21288,1175527.27112,2072814.22385,1069898.76969,1566355.8133,1743631.87646,1597635.34236,915506.798616,246202.185216,189201.38674,3662.17329091
SAT-FL,RUR,WEEKDAY,0-2,0.950256410256,78.0,121551302.675,75856.6512097,540.139296377,3351.79467403,97956.3684986,259893.250255,1008038.24769,3182047.22243,7919973.37758,7322993.01041,7579619.21355,8653808.38408,12182579.2705,13657055.4441,9977521.63917,8166592.61261,10694111.9261,10801149.4291,7494184.9322,5373367.85532,3160424.14207,2339271.48074,919311.392747,440135.111336,241519.779333
SAT-FL,RUR,WEEKDAY,2-5,3.39238,50.0,83832106.7324,49337.1770109,75262.6154645,43981.6283498,19932.0152022,281479.532288,682299.617683,2798805.0244,7638577.49759,4325340.15293,5992457.71236,5364699.91022,5910778.33827,6516309.29648,5500982.73409,6585423.48555,7817604.93285,7194149.01048,6708727.22503,4805960.14451,2376090.51583,1691950.84877,807834.429248,462659.123721,181463.764057
SAT-FL,RUR,WEEKDAY,5-10,7.59781481481,81.0,136269064.321,153922.390804,135015.15039,37664.2817433,20432.7337056,952155.750005,2361799.73214,6234715.56877,15073721.9407,8503815.1224,8672668.56797,7628670.71667,9337299.04512,8777465.63857,8179639.27946,9152872.30698,11157776.497,13788942.5104,10652277.2473,6182882.87777,4341234.0328,2163545.55275,1838514.03527,609141.553361,312891.788952
SAT-FL,RUR,WEEKDAY,10-20,13.6338222222,90.0,157627165.377,620590.819456,60452.6864108,138293.497636,118819.924461,1802802.92188,5964113.01929,10610823.9964,16006219.7384,10126016.1572,7855620.52939,8421710.44562,8331526.48262,8239534.55774,8091504.46341,11584937.7479,14170945.3647,15081979.0366,13455010.0025,5928704.15305,3753266.78685,3302264.83868,1860871.99133,1174176.2417,926979.973691
SAT-FL,RUR,WEEKDAY,20-30,25.4163333333,18.0,30751597.1207,198928.841856,21319.824789,81361.3052415,74037.2590421,616020.96,1460424.419,2969317.65037,2738168.00865,1619470.93052,1557742.11742,1508215.22506,1323123.91077,1538777.92284,1930805.57362,1775565.43774,2892624.31052,3158467.6103,2717783.51074,875273.158182,513301.471783,340427.064809,293025.679531,193674.868472,353740.059439
SAT-FL,RUR,WEEKDAY,30-50,36.2395294118,17.0,41889201.7186,37111.6938135,11708.5529514,20729.6204797,357194.337927,1433907.42277,3646829.28602,4499138.20685,3392016.83785,2230579.67087,2174891.51224,1531940.13196,1702243.13502,1727471.78044,2453871.49248,2604781.36442,2851830.0534,4904979.94853,2756514.50547,1231938.14448,675219.907166,561314.503473,676972.92906,339103.981075,66912.6998776
SAT-FL,RUR,WEEKDAY,50-100,64.0871428571,7.0,19173626.0215,14306.4029617,41384.6140285,24604.4943885,35612.3504846,691894.820883,910529.409813,1762610.96577,940364.620483,1025824.03483,1229321.39366,663200.532944,1803446.84559,937471.295038,1090519.81301,1295109.88239,1709499.23444,2460902.17142,1274643.5179,642238.083065,285148.832041,77007.5265783,73088.5203788,111656.393117,73240.2662799
SAT-FL,RUR,WEEKDAY,100-300,169.66,2.0,6985866.44821,0.0,250375.329674,0.0,17998.8620482,251903.204529,203219.674508,585747.80556,411586.54318,461127.069184,630608.682858,368598.767671,538516.137518,748081.313917,748224.5703,480822.907047,446020.426846,188046.741769,455606.355075,118898.778769,17190.241592,39523.0532333,11913.7544636,11856.2284665,0.0
SAT-FL,RUR,WEEKEND,0-2,1.24417647059,34.0,52902945.4164,5088.03446099,136973.130043,677.063391863,0.0,120900.647844,301185.815442,541654.245408,1325580.88699,2801401.56634,4606904.46457,4784939.09114,5755376.1612,4784517.3385,4647307.29182,4365915.14648,3515441.19012,2663352.86546,2517449.40251,3782401.2669,2930047.87229,1558407.41931,751256.005596,612943.057737,393225.452826
SAT-FL,RUR,WEEKEND,2-5,3.6773,40.0,57129759.2057,366004.9804,80932.3508854,0.0,77667.7492188,113835.183202,207579.831263,1115974.78926,2011976.03599,3799697.49686,4599710.99837,4073244.74971,4235724.72294,5228064.95955,4286948.40712,3449210.51063,3777424.45719,3128765.66443,4166058.6797,4214488.31858,3472272.87,2000538.12708,1775832.89479,563227.204414,384578.22412
SAT-FL,RUR,WEEKEND,5-10,7.08818421053,38.0,87307343.7606,322463.636953,122832.436652,7665.5155604,2824.85663156,50271.8012359,912837.602332,1379089.86674,3100844.21422,5896308.94638,7001624.4559,6293581.71719,8403713.78845,8065961.40262,5991540.04241,4919408.04394,6502591.64572,4977505.16229,5614997.85337,5862323.2813,4599609.82892,2500942.19354,2274523.41107,1287312.82598,1216569.23118
SAT-FL,RUR,WEEKEND,10-20,14.8557619048,21.0,54249110.5691,302811.031251,67176.9396651,52169.7540948,201957.680929,415366.909725,609486.167695,920325.946847,1745110.37492,3315940.9059,3924066.37198,4255809.07079,3578423.0,4518947.86428,4317112.67792,4093850.42827,3583755.76906,3096686.65833,3004464.92827,3912028.49783,2327138.6176,1925695.37287,2340874.45696,1285383.71563,454527.428283
SAT-FL,RUR,WEEKEND,20-30,24.8290909091,11.0,18975120.2279,7303.40117629,12711.7159668,2986.49042081,10886.6282985,188638.408267,137573.994576,552499.743915,702843.382059,795254.065186,1111067.83823,1430802.75467,1516021.09053,912804.484677,1165546.41918,1386978.24584,1056851.98378,2048823.05691,1420073.92837,1486472.99208,717390.892974,1076549.99401,664376.848538,430555.56264,140106.305589
SAT-FL,RUR,WEEKEND,30-50,38.0502,5.0,10883057.148,6302.40155818,26026.1625645,1597.3079174,0.0,54319.5601016,440366.480262,225919.294945,437148.407573,738363.080072,573956.178027,945901.071218,855315.150826,711657.21705,829166.53376,687024.191163,537515.329483,761524.764,492206.721821,1111930.46375,830931.048558,322087.515616,148201.204112,100347.220001,45249.84362
SAT-FL,RUR,WEEKEND,50-100,66.6135,6.0,20922520.0559,404314.895559,18168.1835484,0.0,0.0,145517.212953,164758.202036,364946.963214,1272716.45091,1527563.30183,2472676.61197,1705941.95144,993396.373099,750188.214387,1589523.20025,1260462.29038,1370871.51972,964267.939812,1047396.19782,1678197.82955,1522523.13103,423508.209846,955411.064191,272088.930937,18081.3814079
SAT-FL,RUR,WEEKEND,100-300,146.840666667,3.0,3451003.56607,13389.2371411,0.0,0.0,16703.4012523,6982.92028624,25122.5122371,73702.4057717,91817.2793597,258637.159956,289269.345445,287802.568823,176423.103415,695963.1028,104856.299953,327145.579015,274242.308608,332245.647177,98441.814658,68723.3049795,143353.477937,149194.853306,10969.5868812,1457.28397483,4560.37309426
SAT-FL,URB,WEEKDAY,0-2,1.10240483871,1240.0,2399501239.51,3148530.7943,1399242.9767,423750.893941,1454907.60205,7404724.18519,24071952.5773,71985409.22,193897918.385,172794700.608,144737177.375,159011386.552,191722538.0,202500941.389,178066350.377,182268041.829,202182151.478,184312067.018,177398224.299,117508324.288,74627167.2759,55935424.1375,31961166.6519,14526936.889,6162204.70998
SAT-FL,URB,WEEKDAY,2-5,3.33816346892,1303.0,2699068234.97,4818796.19329,2221416.08686,804809.681717,598636.757752,9406046.91254,40348474.5892,102489962.527,228790605.769,181280546.827,160277583.271,157274699.604,192777053.746,198607131.192,176971046.514,205925928.182,205662292.495,241837406.16,215654413.9,141442245.539,97603121.0141,67328597.6987,37885136.5352,22846385.8989,6215897.87558
SAT-FL,URB,WEEKDAY,5-10,7.04398025552,861.0,1871529642.65,6558390.29941,2434496.90507,1797892.51145,870323.208015,15567390.5068,41928501.1649,97812123.9568,181658083.75,131695974.212,103854453.172,98572361.7538,103990978.669,109955764.457,108058109.753,126887877.515,154514157.513,174810614.117,158586596.724,86803920.3403,57186437.5886,45739017.9599,33103768.4285,20252630.9024,8889777.24128
SAT-FL,URB,WEEKDAY,10-20,14.0857204301,558.0,1326799459.67,2098197.67242,2051443.21564,1641995.78588,765317.84437,17349453.7058,43385044.1687,113790418.011,140143002.102,95787156.7911,61144574.2852,52278828.3241,62063622.4436,60814299.2298,65790088.8646,85685139.8056,112980980.061,138750922.347,107612583.335,54836806.4665,36615621.3996,27534308.8296,20945602.1532,16576645.6995,6157407.12795
SAT-FL,URB,WEEKDAY,20-30,23.8432974359,195.0,477566743.021,1110186.06817,997553.697692,244656.513531,514323.358088,11705260.5444,26218674.2554,47924203.1673,53241341.9796,28670310.5619,15143780.3347,15433524.9369,15422338.0069,18619534.3131,18552744.0838,25657821.3024,44743951.9207,55085273.8995,40679730.4169,18439396.7943,13966328.0094,9794701.51871,7077974.80941,5808488.19413,2514644.33457
SAT-FL,URB,WEEKDAY,30-50,37.3491590909,88.0,170884304.859,617615.638688,1121687.47251,129076.581433,196016.563106,5483483.21613,10474375.6538,16334110.7423,13010796.3697,10215345.7722,6193194.09627,7862438.19988,5809096.74146,6783306.55698,9098770.53866,11239819.2852,13775888.7998,19191544.1308,15281655.4918,6198742.80861,3667281.0409,2730798.69565,2771053.27981,1798832.71353,899374.469847
SAT-FL,URB,WEEKDAY,50-100,64.8817567568,37.0,51144641.9286,156089.046387,74237.5958006,73034.5131081,131353.419173,1795524.5478,3137102.89277,3725434.60667,3736024.35758,3285646.84602,2632598.58983,2744732.67478,3170169.10736,3283817.87476,3609689.41621,2906530.76732,4029691.71811,4547710.55485,3575352.56977,1530493.37152,1218101.32669,510567.985458,367743.386855,718098.755471,184896.004308
